tagID,tagValue
9110,pldm
9111,kinder
9112,mallcore
9113,slam death metal
9114,deathgrid
9115,rock patriotyczny
9116,wszystkiego po trochu z przewaga napierdalania
9117,not death metal
9118,hyperblasting technical brutal death metal
9119,bass virtuoso
9120,technical black metal
9121,crustgrind
9122,this is not deathcore
9123,godspeed you! black emperor
9124,red sparowes
9125,god is an astronaut
9126,labirinto
9127,explosions in the sky
9128,neurosis
9129,isis
9130,pelican
9131,this will destroy you
9132,russian circles
9133,rosetta
9134,white funk
9135,arkadi
9136,bazarov
9137,east
9138,rock progressivo italiano
9139,prog folk  romania
9140,ilka
9141,atelier
9142,anja1992
9143,werner-seelenbinder-halle 1989
9144,greece 2004
9145,anja
9146,itssowonderful
9147,crap music--delete this song
9148,richard dixon radio
9149,more crap
9150,keeper
9151,best keeper
9152,best around--dicky2 u
9153,piano pro
9154,christian blues
9155,richard dixon  radio
9156,red hot   love
9157,roger was the ---king of the road--
9158,alternative rock  gooood
9159,buddy left us way to soon
9160,opened a show with bo years ago---him and a bongo shaker--had a fantastic sound--fine showman--dickyd
9161,kitty wells is still the queen----dicky d
9162,sick sick sick
9163,delete
9164,delete artist now
9165,unplat
9166,tiger
9167,red hot chilli peppers
9168,overtone singing
9169,similar to dam   anti-war   peace not war
9170,music for life
9171,tricky
9172,supernova
9173,omg
9174,sister michael jackson
9175,trent reznor
9176,british invasion pop rock singer-songwriter classic rock british
9177,oli sykes
9178,wa
9179,pa pa pa poker face
9180,fantastic vocal
9181,survive
9182,immortal
9183,killed
9184,my favourite song by michael jackson
9185,quinsy johs
9186,dandy
9187,featuring kanye west
9188,usher
9189,simply beautiful
9190,80
9191,various
9192,big hats
9193,show
9194,songs that make me cry
9195,hip
9196,my favourite albums
9197,indiepop
9198,sings like liam gallagher on a good day
9199,wonderful
9200,my favourite suede songs
9201,best fucking song with organs that makes you want to jizz all over the place then clean it up and say rofl
9202,soest
9203,hip-hop latino
9204,pedro me da meu chip
9205,sandy e junior
9206,phodastica
9207,emofuck
9208,xyuta
9209,ghost
9210,dr house
9211,melancholic synth-pop
9212,progressive pop
9213,austin drage
9214,ruth lorenzo
9215,alexandra burke
9216,somebody
9217,ambitions
9218,vocalista feminimo
9219,musica russa
9220,grupo feminimo
9221,grupo masculino
9222,can't live without
9223,make me over
9224,heatbreaker songs
9225,the best voice ever
9226,pure awesomeness
9227,neo soul
9228,neosoul
9229,rox
9230,the vampire diares
9231,katarina graham
9232,bonnie bennett
9233,sketch
9234,robot rock
9235,makes me wanna dance
9236,youth
9237,skacoustic
9238,everyone high-fiving everyone
9239,bleep-bloop punk
9240,tumblrcore
9241,hurry up and save me
9242,justin bieber - my worlds
9243,anal princess
9244,eletro pop
9245,south represent
9246,boyz ii men
9247,songs from adverts
9248,singalong
9249,i am in love with this song
9250,hyper
9251,i love dancing about to this like a complete and utter idiot
9252,soon to be classic
9253,across the universe soundtrack
9254,album favourite
9255,harry potter soundtrack
9256,addicting
9257,piano led indie
9258,soundtrack to my life
9259,break up
9260,romanic
9261,i want this played at my wedding
9262,indie pop punk
9263,favourite song ever
9264,sertanejo universitario
9265,led zeppelin - stairway to heaven
9266,led zeppelin  - immigrant song
9267,apc
9268,aeroelectronic punk
9269,omg original in u2 :o
9270,la lluvia xd
9271,road stripes
9272,que te valla mal mal mal cuando me veas -glee apestoso
9273,them crooked vultures
9274,medicine
9275,trash electro
9276,shinee ringdingdong kpop ring ding ding k-pop
9277,japaneseben
9278,this light
9279,tobias sammet
9280,ghost opera
9281,avantasia
9282,karma
9283,goa trance
9284,black halo
9285,rhapsody
9286,gms
9287,skazi
9288,1200 micrograms
9289,1200 mics
9290,this light - this light
9291,dark psy
9292,darkpsy
9293,raja ram
9294,songs that rocked my world :p
9295,stripper music
9296,secondary school favourites
9297,songs that never fail to make me feel awesome
9298,songs to hear before you die
9299,songs about me
9300,puddle of mudd
9301,electro prog
9302,indie luv
9303,neon space
9304,my electro feelings
9305,idolo
9306,inlove
9307,remember him
9308,rock me babe
9309,i love my dad taste
9310,just chillin
9311,hoy tengo ganas de llorar
9312,i want to dance in my underwear
9313,q sexy
9314,es pop mama
9315,skream out loud
9316,riot boii
9317,oh electropop
9318,world beats
9319,acoustic emo
9320,lor
9321,bruno mars
9322,luca
9323,new kids
9324,maroon5
9325,backstreet boys-you are and will be forever my life
9326,lorita
9327,poem
9328,rhythmic
9329,lou reed
9330,classic rock - the doors
9331,jobim
9332,touch my body
9333,craig
9334,not human-conceptualized
9335,1972
9336,abraham son of teraj brother of najor and aram inspired music
9337,wonkylectro
9338,future
9339,lo-fi-folk
9340,polyphonic
9341,desi
9342,drake
9343,young money
9344,quiet  music
9345,short song
9346,makes me feel good
9347,an
9348,zombieland
9349,hot like mexico rejoice
9350,diego torres
9351,waldman
9352,pablo milanes
9353,niche
9354,sin bandera
9355,silvio rodriguez
9356,gente
9357,me gusta
9358,nueva trova
9359,juanes
9360,bloc party
9361,wonderfull
9362,jj ackles jensen
9363,snow
9364,let
9365,it
9366,wellcom
9367,gimme
9368,anna
9369,felix
9370,nie wstydz sie mowic ze kochasz
9371,nowakowska
9372,gasz
9373,zosia
9374,michal
9375,piotr
9376,rubik
9377,honor society
9378,nine crimes
9379,akustyczna
9380,shannon noll
9381,maccabraa
9382,bednarek
9383,kamil
9384,jen titus
9385,margaret
9386,happy rock sunday
9387,nightwish
9388,albums i can listen to a million times over without ever having the urge to skip a song
9389,crimes against humanity
9390,someone in my family is famous
9391,slide my wide rubbery tallywacker into your puckered vending machine
9392,rapes my ears
9393,worthless piece of shit
9394,stupid fag
9395,worse than crazy frog
9396,i would rather beat myself to death with a hammer than listen to this
9397,wannabe
9398,the worst thing ever to happen to music
9399,hiv positive
9400,all things annoying in the world put together into one stupid bitch
9401,kill me now
9402,bad music
9403,sexy album covers
9404,trainwreck
9405,paktofonika
9406,chwile
9407,ulotne
9408,rules
9409,durutti column
9410,this heat
9411,jon wurster
9412,tom scharpling
9413,fave songs
9414,femal vocal
9415,fave singers
9416,impressive vocals
9417,emd
9418,red one
9419,upset
9420,typical
9421,having
9422,emotioal
9423,melanie fiona
9424,fave
9425,good one
9426,pra ouvir depois
9427,max martin
9428,infectious
9429,fossa
9430,aff
9431,totalmente foda
9432,makes me wanna kick someones ass
9433,best bands
9434,bruno likes this song
9435,makes me wanna punch people for fun
9436,best bands ever
9437,fcking good
9438,roquinho
9439,nice song
9440,makes me wanna punch someone
9441,real indie rock
9442,dashboard confessional
9443,music i like
9444,pra deixar de bom humor
9445,should come play in brazil
9446,musica perfeita
9447,the get up kids
9448,90s classic
9449,newest obsession
9450,synthpunk
9451,dance - trance
9452,seen in concert
9453,work out music
9454,getting over him
9455,my fav band
9456,love band
9457,i loved them
9458,triste
9459,squallido pagliaccio
9460,king of country
9461,tennessee
9462,cma awards
9463,billy ray cyrus
9464,metaldeath-core
9465,folk death metal
9466,hard rock n roolz
9467,croozcore
9468,progressive-mathcore
9469,nu-skool hardrock-core
9470,j-pop acoustic
9471,lets go girl
9472,oh flossy flossy
9473,girls like
9474,good girl gone bad ah-hah
9475,im breaking dishes up in here all night
9476,ae
9477,uhull
9478,crunck
9479,rebeldebr
9480,hip hop sul
9481,tri hop
9482,rock sulista
9483,skiffle
9484,perfect voice
9485,ac/dc
9486,nick cave and the bad seeds
9487,seychelles
9488,amelie poulain
9489,sp
9490,easy core
9491,electrocore
9492,pop glamour
9493,derek sherinian
9494,payback time
9495,marya roxx
9496,scott metaxas
9497,paul crook
9498,kevin shirley
9499,russian rap
9500,armin van buuren
9501,poets of the fall
9502,synth-gothic
9503,gabriella cilmi
9504,cahill remix
9505,defender
9506,alien girl
9507,ben cristova
9508,ten
9509,on a magic carpet ride
9510,cosmic
9511,machine
9512,florence
9513,cartney
9514,sparks
9515,jordin
9516,bettlefield
9517,alo
9518,mulher
9519,galera
9520,fruta
9521,beijo
9522,teu
9523,lonely
9524,cd
9525,and
9526,we
9527,then
9528,in
9529,better
9530,lewis
9531,leona
9532,dane
9533,colby
9534,i
9535,rumors
9536,dirty picture
9537,fight or flight
9538,robyn
9539,maddie
9540,alternative eletro rock
9541,yeah
9542,nouvelle scene francaise
9543,sucker punch
9544,emily browning
9545,portuguese band
9546,sbh
9547,this is my favorite song in the world
9548,yay for eagles
9549,southern rock is coolio
9550,mmm i love them
9551,rocked
9552,love em
9553,the best british band ever
9554,lovelovelove x 392834
9555,pretty much nifty
9556,i love frank :p
9557,best everrrr
9558,loving them
9559,awesomely wonderful
9560,nate is my lover :p
9561,lara fabian
9562,urban ac
9563,adult alternative rock
9564,lucie silvas
9565,baroque and chamber pop
9566,rod stewart
9567,pop - rock
9568,blitz playlist
9569,succulent 3s
9570,electronic-pop
9571,psychlist
9572,modern-classic
9573,could be mistaken for sth else
9574,a rebours
9575,neo-classical underground
9576,city names
9577,afterglow
9578,i hope you get shot
9579,terrorcore
9580,ootcore
9581,wonkacore
9582,i detect massive win in this song
9583,fast and danger
9584,muslim rave
9585,whatcore
9586,psychosis
9587,tron
9588,worth a second look
9589,the type of woman i am
9590,magnificently mediocre
9591,seraphic
9592,great covers
9593,phosphorescent
9594,the wicked messenger
9595,uhhhh
9596,sampled
9597,slap bass
9598,nice beat
9599,hangover music
9600,post-gaze
9601,pirate punk
9602,troglodyte music
9603,guitar hero eat my shit
9604,tron-gaze
9605,look what thoughts will do
9606,white lightning
9607,werewolves
9608,reversed guitar
9609,spooky
9610,this is good
9611,quite strange
9612,werewolf
9613,true goth emo
9614,tech - prog death
9615,albums
9616,toto cutugno
9617,italiano
9618,amici
9619,poppyfields
9620,merlin moon
9621,fall into place
9622,john lennon
9623,merlinmoon
9624,it brings tears
9625,poem with music
9626,pink floyd with syd
9627,2011 domination
9628,legendtina
9629,christian pop
9630,terrible
9631,godneypwns
9632,persian pop
9633,soft-rock
9634,nl
9635,must see again
9636,dansk
9637,must see
9638,roskilde festival 2010
9639,sheeps
9640,pocahontas
9641,de
9642,fim
9643,rapaziada
9644,2
9645,francisco
9646,filhos
9647,justin
9648,lazee
9649,justin bieber jaden smith
9650,moon
9651,sao
9652,up
9653,the one
9654,olhos
9655,go
9656,never
9657,tino
9658,coury
9659,adriana
9660,noite
9661,best music ever
9662,giane
9663,lil mamma
9664,anne murray
9665,acoustic folk
9666,nick drake
9667,sadcore
9668,sad music
9669,elliott smith
9670,iron and wine
9671,gentle
9672,leonard cohen
9673,folksinger
9674,michael cardenas
9675,sade
9676,giuseppe verdi
9677,tomas mendez
9678,musikfuerrundumdieuhr
9679,i fucking love this song
9680,wonderful music
9681,so tolle musik dass dafuer mein kater sogar seine milch opfern wuerde
9682,dredg
9683,insanelymiraculous
9684,a perfect circle
9685,archive
9686,beautiful track
9687,radio disney
9688,marry me zooey deschanel
9689,stab me in the heart
9690,favorite albums ever
9691,ewwwwwwwwwwwwwwwwwww
9692,post-indie
9693,eletro-indie
9694,uhuuuuuuuuuuuuuuuuuulll
9695,post-prog
9696,listened more than 10 times in a row
9697,old time rock n roll
9698,covers that are actually good
9699,taking over my mind
9700,metal meltdown
9701,ill be ok
9702,teen days
9703,bright and lovely
9704,good morning
9705,female vocalists i actually like
9706,by evtim evtimov
9707,love songs suck and fairytales are not true
9708,britney spears ate too many raw eggs and her voice mutated
9709,insane classical motives
9710,anti-nostalgia
9711,please plaese please only play instrumental
9712,my day sucks
9713,now i can dance
9714,stuff i should be able to inject directly into my blood
9715,by lubomir levchev
9716,retarded
9717,hell fucking yeah
9718,silent hill
9719,standards
9720,pre-rock era
9721,intrumental
9722,exotica
9723,library music
9724,northern soul
9725,techno brut
9726,80er
9727,hang on
9728,rumpelmusike
9729,ur
9730,80s alternative
9731,deutscher pop-rock
9732,kittyfish
9733,i love the kinks
9734,techno classics
9735,george harrison
9736,download
9737,mp3
9738,body
9739,mo
9740,2step
9741,halo
9742,tracks
9743,son
9744,track
9745,step
9746,steam
9747,soul female vocalists british singer-songwriter
9748,zmierzch
9749,lostprophets
9750,meu tudo
9751,minha tesuda
9752,minha gostosa
9753,bg
9754,star academy
9755,american music
9756,male artist
9757,girlsband
9758,movies
9759,gilmore girls
9760,boysbands
9761,hermoso
9762,hope
9763,rico
9764,just love
9765,de eme amore mio
9766,pena
9767,para fornicar
9768,suicidio
9769,be-my-baby drum
9770,two bands with same name
9771,eclectic dance party favorites
9772,mountain road trip music
9773,suicide songs
9774,sci-fi beats
9775,modern mantras
9776,zoe
9777,rojo
9778,se cura
9779,tvn
9780,herida
9781,una
9782,jaci
9783,como
9784,canto
9785,teleserie
9786,silberstein
9787,alana
9788,camila
9789,skin yard
9790,rapp metal
9791,punk rock fusion
9792,funkpunk
9793,music to make you think about shit punk
9794,hardcore noise
9795,gutter metal
9796,manualist
9797,brent shrewsbury
9798,better than shitsmack
9799,river city hardcore
9800,black oak arkansas
9801,southern punk rock
9802,nashvile pussy
9803,son of slam
9804,free jazz and confusion
9805,jesus lizard
9806,hard line
9807,maverick records
9808,bulb records
9809,mind funk
9810,mighty unicorn
9811,california speed metal punk band
9812,the golden age of pop
9813,golden oldies
9814,mall metal
9815,female beck
9816,alternative funk jazz industrial noise fusion
9817,posermetal
9818,teen punk
9819,new moon
9820,rhythmalizm
9821,rhymez
9822,whitenoize
9823,old skool
9824,funkalistic
9825,bone bone bone
9826,liiive
9827,not rnb
9828,big bands
9829,gta4
9830,hip hop classic
9831,1-2-cha-cha-cha
9832,funkalistik
9833,quickjazz
9834,big band swing
9835,g
9836,swing jazz
9837,timba
9838,cartoonz
9839,keys
9840,emma bunton
9841,moldavian
9842,afghanistan
9843,afghan
9844,none
9845,fave tracks
9846,fave tracks two
9847,britney rulzzz
9848,britney rulzz
9849,the best group in the world
9850,romantic rock
9851,indie-romantic
9852,rock-pop
9853,love-rock
9854,sertse
9855,mustafaria records
9856,mustafaria
9857,serdtsebienie
9858,heartbeat
9859,music from soul
9860,records
9861,latvian rock
9862,total
9863,jay chou
9864,zveri
9865,afro-fusion
9866,lugansk
9867,turk rock
9868,anadolu rock
9869,ozgun akay
9870,crybs choice
9871,turkish punk
9872,sensin vajina
9873,rok
9874,kimdi
9875,elektronic
9876,tatu
9877,cat stevens
9878,dido
9879,awesome bands
9880,alternative heavy rock
9881,alt-rock
9882,faves   favorite
9883,male vocalists   melancholy
9884,alternative pop-rock
9885,proto doom
9886,baseball
9887,tony iommi
9888,melodic deathmetal
9889,doommetal
9890,pue chaos
9891,harcore punk
9892,soviet kitsch
9893,hiv
9894,hiv infected
9895,ihaa
9896,russian underground hip-hop
9897,hate-hop
9898,1488
9899,rap russian
9900,anarcho-chansone
9901,vegan straight edge
9902,moscow rap
9903,electro hop
9904,cory
9905,chord overstreet
9906,fresno e cabal
9907,heather morris
9908,divas pop
9909,blair and chuck
9910,soundtrack musical
9911,punk goes
9912,dreamgirls
9913,coca cola
9914,ftsk selena gomez
9915,beeshop esteban
9916,abril
9917,fresno
9918,cast disney
9919,disco rock
9920,elektronik
9921,damar
9922,nacionais
9923,independente
9924,the libertines
9925,self-made
9926,salvador
9927,people i have seen live
9928,brazilian emo
9929,rocknroll
9930,musica para beber e brigar
9931,sussas
9932,violino
9933,lindo
9934,incomparavel
9935,perfeitaaaaaa
9936,brian littrell
9937,howie dorough
9938,aj mclean
9939,this is us
9940,black holes and revelations
9941,tv shows
9942,classic hollywood
9943,radio:active
9944,variete francaise
9945,thick as fuck
9946,bliss
9947,freaky as hell on visualizer
9948,blast it
9949,beachy
9950,postrock
9951,start a riot
9952,sounds like iggy pop
9953,sounds like matthew dear
9954,noisepop
9955,psych folk
9956,steel drummy goodness
9957,destructed
9958,walking in a moonlit jungle while toxic spores tumble from the canopy
9959,melhores
9960,british indie
9961,extraordinary indie
9962,country: canada
9963,country: usa
9964,country: jamaica
9965,hawaii
9966,country: britain
9967,dub poetry
9968,country: guyana
9969,soca
9970,country: the philippines
9971,country: italy
9972,country: dominica
9973,country: burkina faso
9974,country: slovenia
9975,country: argentina
9976,country: germany
9977,country: new zealand
9978,country: australia
9979,country: france
9980,country: ghana
9981,country: brasil
9982,country: honduras
9983,mr mathers
9984,dr. dre
9985,legal drug
9986,chamillionaire
9987,wish list
9988,recos
9989,alsolike
9990,bestofjazz2009
9991,progarchives100
9992,top100
9993,symphony of decay
9994,best drummer ever
9995,best band youve never heard
9996,bemis
9997,grade
9998,angular
9999,dirge
10000,fucking hilarious
10001,absolutely amazing
10002,explosive denouement
10003,original screamo
10004,uk artists
10005,male groups
10006,fashion girls
10007,girl thing
10008,atomic kitten
10009,j-core
10010,k-hip hop
10011,taiwanese
10012,c-hip hop
10013,jhiphop
10014,ohmydamn
10015,cah
10016,mojo presents subpop 300
10017,gustavo cerati
10018,soda stereo
10019,rock argento
10020,blues argento
10021,rock psicodelico
10022,rock en castellano
10023,rock fusion
10024,electronica experimental
10025,electronic progressive jazz rock
10026,psicoelectronica
10027,folclore argentino
10028,blues castellano
10029,sonico
10030,candombe
10031,fusion african
10032,melodico argentino
10033,bossanova
10034,jazz pop
10035,harsh noise
10036,experimental hip-hop
10037,noisegrind
10038,death industrial
10039,splittercore
10040,jukebox project
10041,i buy singles for b-sides like this
10042,tambourine
10043,vaguely homosexual
10044,songs i sing in the shower
10045,finger snapping
10046,cute but slightly sinister
10047,like crack for my soul
10048,one-two-three-four
10049,unintentionally hysterical
10050,multiple jarvgasms
10051,levi stubbs is the fucking man
10052,choreographed dance moves
10053,songs that have whoo in them
10054,gleefully sexual
10055,get a job
10056,xxxmas
10057,dreamy-perfect pop
10058,telephone numbers
10059,sexy falsetto music time
10060,the subjunctive
10061,puppet on a string
10062,prague spring
10063,pop gladiators
10064,jam hot
10065,wells running dry
10066,rudyard kipling
10067,name-drops camus
10068,phallic trumpet
10069,joygasm
10070,70s-80s uk punk and post-punk
10071,doctor syntax the warforged bard
10072,hot for teacher
10073,sexy bitch
10074,babe of epic proportions
10075,love this song
10076,art metal
10077,depression is kicking in
10078,favorite tool songs
10079,grew up on
10080,heroin
10081,drum solo
10082,indietronic
10083,j-pop japanese pop jpop female vocalists jazz japanese music j-rock
10084,pop female vocalists rock dance alternative hip-hop female rnb
10085,female vocalist ballad 90s guilty pleasure american sad 1999
10086,pop rock female vocalists canadian punk alternative pop rock female
10087,rock pop alternative alternative rock indie pop rock punk seen live
10088,j-pop japanese jpop pop female vocalists japan japanese music asian
10089,j-pop japanese jpop pop anime j-rock female vocalists japanese music
10090,j-pop japanese jpop pop anime japan hip-hop female vocalists
10091,k-music   k-pop   korean   kpop   my gurl   ost   soundtrack
10092,french electro
10093,figure it out
10094,black classical pianist
10095,jazz vocal
10096,yumiko
10097,iq final perfect music file
10098,avant pop
10099,real yumiko
10100,pop trash
10101,shiina ringo
10102,beyond their time
10103,perfect duet
10104,just brilliant
10105,real tokyo jihen
10106,punk sound
10107,bishoujo senshi sailor moon
10108,surfcore
10109,neo punk
10110,definitely not john zorn style
10111,waverace64
10112,neo hardcore
10113,demoscene
10114,too math
10115,south coast
10116,gasshou kumikyoku
10117,silent era
10118,japanese punk
10119,japanese rockabilly
10120,sorry
10121,dream-sleep
10122,early music
10123,unkle
10124,glass
10125,my arctic monkey
10126,astrud gilberto
10127,top40
10128,britneyspears
10129,lil mama
10130,will smith
10131,male vocalist duo
10132,triple j
10133,beautiful music
10134,depeche mode favourites
10135,incredible voice
10136,all time favorites
10137,prata vetra
10138,lovely englishness
10139,euro trash
10140,rude
10141,buggery
10142,out of ether
10143,nashville
10144,out of ether and friends
10145,itunes
10146,broadjam
10147,rob thomas
10148,darius rucker
10149,nashvegas
10150,matchbox 20
10151,matchbox twenty
10152,outofether
10153,jason mraz
10154,facebook
10155,appleton
10156,ryan adams
10157,myspace
10158,train
10159,green bay
10160,john mayer
10161,cancer research
10162,cancer awareness
10163,one republic
10164,jimmy buffet
10165,band perry
10166,bon jovi
10167,goo goo dolls
10168,hootie and the blowfish
10169,stolen song
10170,the band perry
10171,academy of country music awards
10172,martina mcbride
10173,sarah evans
10174,trisha yearwood
10175,oxynucid
10176,uk bass
10177,mrs jynx
10178,improvised
10179,vertical67
10180,schlacht
10181,fav song
10182,beautiful sad songs
10183,nice vocals
10184,memoirs of imperfect angel
10185,hurts when i listen to it
10186,i could listen to this forever
10187,could listen to this forever
10188,so deep i almost drown
10189,lenny kravitz
10190,reminds me of summer 2008
10191,looooooooooooooooooooooooove this song
10192,i adore u
10193,songs that are so pretty they almost hurt
10194,another reason to live and love
10195,laying on the grass and looking at the sky
10196,let me sign
10197,freaking addictive
10198,too nice to listen
10199,excellent and beyond
10200,hotness
10201,music makes you lose control
10202,social degradation
10203,fav chalga song
10204,o despertar da primavera
10205,part of my whole life
10206,spring awakening
10207,summer breeze
10208,bright side of life
10209,shake your money maker
10210,listenable emopop
10211,billy howerdel
10212,modern alternative
10213,nothin on but the radio
10214,erikka supernova
10215,kraby the klown
10216,666
10217,buttercore
10218,crunkcore
10219,gothic glam
10220,scene band
10221,prostitude music
10222,aiden
10223,afi
10224,cannibal corpse
10225,cm punk
10226,undead
10227,hollywood undead
10228,up beat
10229,guitar band
10230,top tune
10231,ross and the wrongens
10232,radio friendly
10233,great sound
10234,love life
10235,dirty southern
10236,crap live
10237,saw at glastonbury
10238,clickpop
10239,bellingham
10240,sexy fucking dance
10241,girl electro rock
10242,idaho
10243,zombie rock
10244,looper
10245,eastern-influenced
10246,not-the-ohio-band
10247,broken-up
10248,compilation
10249,diverse
10250,indie guitar rock
10251,hip hop techno electronica beggars rap
10252,vampiric metal
10253,psychdelic dark ambient sludge avant-garde experimental doom drone metal
10254,70ss
10255,zalim metal
10256,doom rock
10257,80ss
10258,balyoz metal
10259,hele hele metal
10260,ustad
10261,jeff martin
10262,ethnic punk
10263,hobarey
10264,heavy doom metal
10265,acisiz arabesk
10266,psychedelic dark ambient sludge avant-garde experimental doom drone metal
10267,metalocalypse
10268,lise yillari
10269,led zeppelin cover
10270,bang
10271,cock fight
10272,early 80s
10273,progressive ambient rock
10274,come on you irons
10275,pot goes to 11
10276,triple sec
10277,do smp
10278,martwe
10279,niebka
10280,bitmaszyna
10281,twitch glitch
10282,yass
10283,united kingdom
10284,austria
10285,psychosolstice
10286,pinkroom
10287,pink room
10288,psychodelic
10289,path of dying truth
10290,king crimson
10291,frippertronics
10292,korn
10293,old school hip hop
10294,kittie
10295,scarface
10296,nightmare before christmas
10297,covers that are far far better than the original
10298,gta soundtrack
10299,gta iii
10300,xzibit
10301,mudvayne
10302,run dmc
10303,limp bizkit
10304,nfsu 2
10305,escape the fate
10306,00s rock
10307,love making music
10308,irony
10309,clever
10310,synth-funk
10311,chillosophy
10312,sountrack
10313,nine
10314,actresses
10315,garbagebagwindow
10316,garbage bag window
10317,peng
10318,summery
10319,wishful
10320,subtle
10321,delicate
10322,love itt
10323,tune
10324,michael jackson bad
10325,speechless
10326,euphoric
10327,heaven
10328,merry christmas
10329,christmas song
10330,christmas album
10331,denters
10332,esmee
10333,outta
10334,here
10335,mother
10336,mum
10337,vma
10338,primer amor
10339,loves embrace
10340,beautful
10341,get yours
10342,get mine
10343,cruz
10344,loving me 4 me
10345,can't hold us down
10346,i'm ok
10347,make over
10348,impossible
10349,the voice within
10350,soar
10351,walk away
10352,underappreciated
10353,the most beautiful fag in this world
10354,mainz
10355,sexyy
10356,daring
10357,glamorous
10358,outrageous
10359,90s lovee
10360,alternativee
10361,emo x3
10362,wowtastic
10363,x3
10364,hung up
10365,princess of pop
10366,jammin
10367,fab
10368,edgy
10369,birth year
10370,feel good inc
10371,classy
10372,golden state
10373,paul oakenfold
10374,emma watson
10375,elijah wood
10376,ashley greene
10377,natalie imbruglia
10378,twilight soundtrack
10379,this is not emo
10380,synth gothic
10381,melodic punk
10382,imperative reaction
10383,the bravery
10384,hypernova
10385,elsiane
10386,we have band
10387,provision
10388,hurts
10389,santigold
10390,lowe
10391,whistling
10392,heart-breaking
10393,unstoppable
10394,tear-jearker
10395,johnny cash
10396,toto
10397,galactic
10398,lights
10399,naked
10400,question
10401,vampire
10402,cansas
10403,dorothy
10404,stand-out
10405,too late
10406,purple haze
10407,eternal love
10408,video games music
10409,poota
10410,cabelo ruim
10411,rampeira
10412,ridicula
10413,viadinha
10414,demonia
10415,sandy
10416,ex-sandy
10417,gostosa
10418,ahazante
10419,amo demaix
10420,gozada
10421,vadia que faz musica boa
10422,lenda do folclore brasileiro
10423,curupira
10424,testa
10425,voz da decada
10426,gorda e gostosa
10427,golfinho
10428,obesa
10429,baleia
10430,chubby
10431,moving my hips like yeah
10432,jeff buckley
10433,historic
10434,cossack
10435,vaticanian
10436,videogame
10437,the sims 3
10438,children's
10439,duda kesnay
10440,auto didata
10441,autodidata
10442,thrash/death metal
10443,satanic black metal from hell
10444,a god on the earth
10445,a floyd
10446,death brutal pagode
10447,psychodelic internet
10448,feijoada bulgara
10449,troll
10450,stone rock
10451,brit-rock
10452,heavy blues rock
10453,the rocket summer
10454,chick vocal
10455,dream pop  electropop
10456,the chocolate
10457,outcesticide viii
10458,the pixies
10459,california gurls
10460,high school musical 3
10461,all artists
10462,beardy
10463,rock   seen live
10464,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian
10465,manchester sound
10466,sad and beautifull
10467,sheffiel bands
10468,indie indi
10469,super fun
10470,coyote ugly
10471,finest tracks
10472,greatest sad songs
10473,amazing songwriters
10474,proto metal
10475,traditional heavy metal
10476,heavy blues
10477,old school heavy metal
10478,horrorcore rap
10479,bone thugs
10480,awesomeness
10481,mona lisa
10482,emo alternativo hardcore pop rock
10483,thai-pop
10484,loveis
10485,joey boy
10486,luktung
10487,hardcore metal
10488,thai rock
10489,yearns to be covered
10490,sex music
10491,nighttime
10492,stuff that gets me moving
10493,holy fucking shit this shit is fucking awesome
10494,bloody great
10495,build up
10496,fav
10497,distorted
10498,disconnection from reality
10499,space tech
10500,i would totally love this a million times
10501,essential instrumental versions
10502,the end
10503,exclusive
10504,sleeptronica
10505,deep sea
10506,outro
10507,intergalactic hip-hop
10508,interesting and will do more research on this artist soon
10509,get on this
10510,ender thomas
10511,bratz
10512,five
10513,venezuelan
10514,yanni
10515,leslie mills
10516,yanni voices
10517,chloe lowery
10518,nathan pacheco
10519,mia sara
10520,nx zero
10521,good old fashioned life afterbirth
10522,good old fashioned death
10523,good old fashioned life
10524,good old fashioned birth
10525,johnny atterbury
10526,wesley jay
10527,kent dylan
10528,reigndear
10529,wee embers
10530,fine champagne cognac
10531,sleighbells
10532,taiwan
10533,east london
10534,recomended
10535,the second of the fourteenth
10536,royalties
10537,blackeyes
10538,luap nhoj
10539,oh cigarette
10540,your imagination goes here
10541,for memory
10542,hurse
10543,fourteenth
10544,official album
10545,snowowl records
10546,beacon bay
10547,the london school of music
10548,limited edition
10549,rip out my fucking heart why dont you
10550,fucking mental
10551,fucking annoying background tone
10552,riceboy sleeps
10553,a crock of crap
10554,their lyrics seem to describe how i feel
10555,post acid
10556,nome escroto
10557,numeros
10558,tosqueira
10559,the best metal band
10560,gloria
10561,satanic metal
10562,the best of bad religion
10563,the best of green day
10564,rehab
10565,girl-band
10566,latavia
10567,destiny's child
10568,girlbands
10569,br
10570,quissu munique
10571,qqqqqqqqqqq
10572,talento
10573,perfect ballad
10574,podre
10575,rotten
10576,stuck on repeat
10577,cant stop listening
10578,jornalismo
10579,hard grunge
10580,samba-rock
10581,beautiful voice and guitar
10582,new mpb
10583,american jazz
10584,brazilian jazz
10585,modern ska
10586,mpb christian
10587,acoustic christian
10588,brazilian ska
10589,pre-grunge alternative rock
10590,relax music
10591,cavalera
10592,alternative & punk
10593,akiko shikata
10594,aoyama thelma
10595,thelma aoyama
10596,myth
10597,unforgattable
10598,brit style
10599,best dance track 2009
10600,exposure music awards
10601,melody pop
10602,local bands
10603,workout songs
